id,fopt,freq,fts,machine,memory,natoms,nbasis,nproc,popt,sp,runtime
nan3.comet.sdsc.xsede.org.824702.150820,1,1,0,3,8000,18,204,4,0,0,989
ma9.comet.sdsc.xsede.org.694655.150716,0,0,0,3,8000,38,422,16,0,1,2992
mm15.comet.sdsc.xsede.org.515946.150429,1,0,0,3,8000,62,764,16,0,0,268734
4c.comet.sdsc.xsede.org.1550448.160126,1,1,0,3,16000,121,1336,16,0,0,499215
dh4tt4sf.comet.sdsc.xsede.org.595988.150613,0,1,0,3,1000,30,259,16,0,0,2574
ACa1h4_2a.trestles.sdsc.teragrid.org.2574345.150412,1,1,0,1,16000,51,603,16,0,0,101834
mx14.gordon.sdsc.edu.2052538.150514,1,0,0,2,8000,43,411,16,0,0,252521
mq20.comet.sdsc.xsede.org.647234.150702,0,0,0,3,8000,41,433,16,0,1,3527
n3.comet.sdsc.xsede.org.1364313.151211,1,1,0,3,1000,5,256,16,0,0,1815
sa27.comet.sdsc.xsede.org.591793.150611,1,1,0,3,8000,52,711,16,0,0,97990
na5_t1_fnum.trestles.sdsc.teragrid.org.2465457.150130,0,1,0,1,5000,7,322,16,0,0,3450638
sa30.comet.sdsc.xsede.org.591701.150611,1,1,0,3,8000,52,733,16,0,0,145127
AMg1a3.trestles.sdsc.teragrid.org.2574269.150412,1,1,0,1,16000,39,470,16,0,0,49921
dh1r1opt.comet.sdsc.xsede.org.600115.150615,1,1,0,3,1000,12,119,16,0,0,421
2na_2a_b3_e_qc.comet.sdsc.xsede.org.572712.150531,0,0,0,3,8000,36,416,16,0,1,11298
md20.comet.sdsc.xsede.org.512007.150427,1,1,0,3,8000,49,492,16,0,0,22787
mu12.comet.sdsc.xsede.org.548986.150518,1,0,0,3,8000,43,519,16,0,0,212842
ns18.trestles.sdsc.teragrid.org.2583520.150423,1,1,0,1,1000,7,330,16,0,0,58222
hs25.comet.sdsc.xsede.org.713126.150722,1,1,0,3,8000,72,464,16,0,0,44602
cs_A_2.trestles.sdsc.teragrid.org.2583612.150423,1,0,0,1,16000,34,239,16,0,0,20661
2TS_6e.trestles.sdsc.teragrid.org.2547846.150321,0,1,0,1,16000,68,681,16,0,0,1530758
mu41.comet.sdsc.xsede.org.673435.150707,1,0,0,3,8000,85,820,16,0,0,343435
mz28.comet.sdsc.xsede.org.554016.150519,1,0,0,3,8000,59,586,16,0,0,141313
2d.comet.sdsc.xsede.org.795731.150814,1,1,0,3,1000,50,590,16,0,0,84467
kg10.comet.sdsc.xsede.org.691949.150716,0,1,0,3,8000,46,626,16,0,0,87145
mn35.comet.sdsc.xsede.org.625848.150629,0,0,0,3,8000,38,414,16,0,1,2729
mq79.comet.sdsc.xsede.org.631341.150701,0,0,0,3,8000,41,433,16,0,1,3278
suvp.trestles.sdsc.teragrid.org.2484303.150209,1,1,0,1,8000,15,134,4,0,0,745
na5_MP_t1_1.trestles.sdsc.teragrid.org.2579941.150417,1,0,0,1,5000,7,560,10,0,0,3248369
ce2.gordon.sdsc.edu.2036752.150503,1,1,0,2,9000,53,279,16,0,0,31557
nb10s.comet.sdsc.xsede.org.1317036.151126,0,0,0,3,1000,5,124,16,0,1,1282
j0a312.trestles.sdsc.teragrid.org.2583343.150422,0,2,0,1,0,7,98,0,0,0,1243
kn10.comet.sdsc.xsede.org.689765.150715,1,0,0,3,8000,46,566,16,0,0,108025
dyoqb1t0.trestles.sdsc.teragrid.org.2464479.150129,1,1,0,1,0,9,120,0,0,0,330
mk10.comet.sdsc.xsede.org.516613.150430,1,0,0,3,12000,53,522,16,0,0,106993
mz12.trestles.sdsc.teragrid.org.2577014.150414,1,1,0,1,8000,71,640,16,0,0,77869
2NaCy1b3_b.comet.sdsc.xsede.org.749020.150806,0,0,0,3,16000,45,482,8,0,1,939
kb9.comet.sdsc.xsede.org.671059.150707,0,1,0,3,8000,46,572,16,0,0,58825
mb19.comet.sdsc.xsede.org.697667.150718,0,0,0,3,8000,38,422,16,0,1,3042
dav_r246_tol_m06.trestles.sdsc.teragrid.org.2540570.150312,1,1,0,1,1000,40,327,16,0,0,61849
mz66.comet.sdsc.xsede.org.544500.150515,1,0,0,3,8000,63,607,6,0,0,180593
gy3.comet.sdsc.xsede.org.738694.150801,1,1,0,3,8000,61,723,16,0,0,72404
mf15.comet.sdsc.xsede.org.514761.150428,1,1,0,3,8000,51,496,16,0,0,22176
mx9.gordon.sdsc.edu.2052532.150514,1,0,0,2,8000,35,356,16,0,0,104005
n5p.comet.sdsc.xsede.org.1313200.151125,1,1,0,3,1000,5,124,16,0,0,604
mz24.comet.sdsc.xsede.org.546463.150515,1,0,0,3,8000,66,639,16,0,0,208211
n1t.comet.sdsc.xsede.org.1304890.151122,1,1,0,3,1000,3,122,16,0,0,700
dav_r_un_tol_mpw_freq.blacklight.psc.xsede.org.458797.150608,0,1,0,0,1000,21,172,16,0,0,3010
Cy1_b3.comet.sdsc.xsede.org.607670.150620,1,1,0,3,16000,44,456,16,0,0,7701
mu7.trestles.sdsc.teragrid.org.2572386.150409,1,0,0,1,8000,32,104,16,0,0,9395
nan3an.comet.sdsc.xsede.org.1025311.150916,1,1,0,3,8000,14,180,4,0,0,2347
me40.comet.sdsc.xsede.org.566614.150527,0,0,0,3,8000,33,487,0,0,1,4726
mCuS.comet.sdsc.xsede.org.562484.150525,1,0,0,3,1000,4,180,16,0,0,12490
ACa1h6.trestles.sdsc.teragrid.org.2528172.150226,1,1,0,1,16000,39,483,16,0,0,168777
n5t.comet.sdsc.xsede.org.1373999.151215,1,1,0,3,1000,5,212,16,0,0,3756
nm36.comet.sdsc.xsede.org.563529.150526,1,0,0,3,1000,7,292,16,0,0,50961
3k_1a_b3_e.comet.sdsc.xsede.org.572704.150531,0,0,0,3,8000,36,429,8,0,1,4496
mw77.comet.sdsc.xsede.org.564185.150526,1,0,0,3,8000,41,424,16,0,0,279153
na4t2freq.trestles.sdsc.teragrid.org.2515692.150222,0,1,0,1,5000,6,276,16,0,0,1957124
nan1cat.comet.sdsc.xsede.org.1025243.150916,1,1,0,3,8000,18,204,4,0,0,1633
mr85.comet.sdsc.xsede.org.649483.150704,0,0,0,3,8000,41,433,16,0,1,3397
dh1et1sf.comet.sdsc.xsede.org.614960.150626,0,1,0,3,1000,24,221,16,0,0,1535
dh1tp1.comet.sdsc.xsede.org.572741.150531,1,1,0,3,1000,24,221,16,0,0,3738
dav_p246_g_m06.trestles.sdsc.teragrid.org.2540557.150312,1,1,0,1,1000,40,327,16,0,0,33779
bk3.comet.sdsc.xsede.org.737842.150731,1,0,0,3,8000,47,673,16,0,0,365425
mn37.comet.sdsc.xsede.org.625876.150629,0,0,0,3,8000,38,414,16,0,1,1902
G7.trestles.sdsc.teragrid.org.2547831.150321,1,1,0,1,8000,59,469,4,0,0,219497
n11s.comet.sdsc.xsede.org.1364948.151211,1,1,0,3,1000,5,256,16,0,0,3528
mi1.trestles.sdsc.teragrid.org.2588787.150426,1,1,0,1,8000,53,496,16,0,0,49022
mv39.comet.sdsc.xsede.org.546341.150515,1,0,0,3,12000,28,407,16,0,0,130827
dav_r_benz_xyl_mpw_geo.gordon.sdsc.edu.2091380.150609,1,0,0,2,1000,33,300,16,0,0,5274
ka4.comet.sdsc.xsede.org.727662.150729,1,1,0,3,8000,55,369,16,0,0,61551
dh4ep1opt.comet.sdsc.xsede.org.699804.150720,1,1,0,3,1000,30,259,16,0,0,5524
dv35.trestles.sdsc.teragrid.org.2532677.150303,1,0,0,1,8000,36,488,16,0,0,861866
nan5+.comet.sdsc.xsede.org.937626.150903,0,0,0,3,8000,16,204,4,0,1,118
mz7.comet.sdsc.xsede.org.545722.150515,1,0,0,3,8000,57,543,16,0,0,103435
k7.comet.sdsc.xsede.org.939928.150903,1,1,0,3,8000,18,216,16,0,0,4774
3k_1a_bp_e.comet.sdsc.xsede.org.540796.150513,0,0,0,3,8000,36,429,16,0,1,19069
yo4.trestles.sdsc.teragrid.org.2478762.150209,1,1,0,1,1000,20,209,0,0,0,8044
natr.trestles.sdsc.teragrid.org.2542924.150316,1,1,0,1,0,3,54,0,0,0,17
mg38.comet.sdsc.xsede.org.577841.150603,1,0,0,3,8000,57,577,16,0,0,333994
nb23.trestles.sdsc.teragrid.org.2572916.150410,0,0,0,1,1000,7,343,16,0,1,509399
dh1t3irc.comet.sdsc.xsede.org.612228.150624,0,0,0,0,1000,24,221,16,0,0,72615
mn7.comet.sdsc.xsede.org.516826.150430,1,1,0,3,8000,48,477,16,0,0,19040
rb_A_1.trestles.sdsc.teragrid.org.2583609.150423,1,0,0,1,16000,34,861,16,0,0,1990852
md36.comet.sdsc.xsede.org.562704.150525,1,0,0,3,8000,52,533,6,0,0,106050
mq93.comet.sdsc.xsede.org.631241.150701,0,0,0,3,8000,41,433,16,0,1,3307
TS2qst2-H2Oq.trestles.sdsc.teragrid.org.2578311.150415,0,0,0,1,16000,13,131,16,0,1,184796
nm4.comet.sdsc.xsede.org.1309690.151124,1,1,0,3,1000,3,85,16,0,0,1944
2TSe6g.trestles.sdsc.teragrid.org.2438921.150106,0,1,1,1,20000,68,681,16,0,0,144599
nc17.trestles.sdsc.teragrid.org.2558303.150403,0,0,0,1,1000,5,352,16,0,1,1684377
mq28.comet.sdsc.xsede.org.628737.150629,0,0,0,3,8000,41,433,16,0,1,3415
nm33.comet.sdsc.xsede.org.559808.150522,1,0,0,3,1000,7,292,16,0,0,17430
mw26.comet.sdsc.xsede.org.543148.150514,1,0,0,3,8000,48,477,16,0,0,102592
dh2ep1opt.comet.sdsc.xsede.org.633266.150701,1,1,0,3,1000,27,240,16,0,0,4071
f8a.trestles.sdsc.teragrid.org.2528462.150227,1,1,0,1,0,20,261,0,0,0,10006
k3w.comet.sdsc.xsede.org.649359.150704,0,2,0,3,8000,52,335,16,0,0,210665
f9a.trestles.sdsc.teragrid.org.2528463.150227,1,1,0,1,0,20,274,0,0,0,21462
re2w.comet.sdsc.xsede.org.673528.150707,1,1,0,3,9000,44,583,16,0,0,523691
mb13.trestles.sdsc.teragrid.org.2583091.150422,1,1,0,1,8000,45,445,16,0,0,56698
mx11.gordon.sdsc.edu.2052534.150514,1,0,0,2,8000,43,411,16,0,0,180471
r55.trestles.sdsc.teragrid.org.2499437.150217,1,0,0,1,8000,49,501,16,0,0,297852
nc13.trestles.sdsc.teragrid.org.2551516.150326,0,0,0,1,1000,3,206,16,0,1,165216
na3_tf_6b.trestles.sdsc.teragrid.org.2548928.150323,0,1,0,1,5000,5,230,16,0,0,312184
ha19.comet.sdsc.xsede.org.724666.150728,1,1,0,3,8000,54,170,16,0,0,4516
mz26.comet.sdsc.xsede.org.648548.150703,0,0,0,3,8000,41,433,16,0,1,3550
mq58.comet.sdsc.xsede.org.631294.150701,0,0,0,3,8000,41,433,16,0,1,3717
dh4et1nbo.comet.sdsc.xsede.org.868016.150828,0,0,0,3,1000,30,259,16,0,1,378
mx5.comet.sdsc.xsede.org.670862.150707,1,1,0,3,8000,54,657,16,0,0,87080
mw79.comet.sdsc.xsede.org.564190.150526,1,0,0,3,8000,52,537,16,0,0,230668
TSmp27.comet.sdsc.xsede.org.978227.150909,0,1,1,3,16000,13,118,16,0,0,8768
mu65.comet.sdsc.xsede.org.573213.150601,1,0,0,3,8000,63,572,16,0,0,262527
mq6.comet.sdsc.xsede.org.636615.150701,0,0,0,3,8000,41,433,16,0,1,3796
na4_q3_b1.trestles.sdsc.teragrid.org.2528476.150227,1,0,0,1,5000,6,480,16,0,0,791625
n2p.comet.sdsc.xsede.org.1305862.151123,1,1,0,3,1000,3,136,16,0,0,581
BaN1i.trestles.sdsc.teragrid.org.2516766.150223,1,1,0,1,8000,7,141,16,0,0,8076
5TS.trestles.sdsc.teragrid.org.2441614.150110,0,1,1,1,16000,54,549,16,0,0,705087
dh3tr2sf.comet.sdsc.xsede.org.631446.150701,0,1,0,3,1000,12,102,16,0,0,217
dyrufrphn21.trestles.sdsc.teragrid.org.2454852.150122,1,1,0,1,32000,69,464,16,0,0,488522
hs1.comet.sdsc.xsede.org.709199.150722,1,1,0,3,8000,32,298,16,0,0,4040
mj32.trestles.sdsc.teragrid.org.2508956.150219,11,0,0,1,8000,40,418,16,0,0,1775937
nan11.comet.sdsc.xsede.org.843577.150827,1,1,0,3,8000,17,198,4,0,0,1032
dh1p1.comet.sdsc.xsede.org.566086.150526,1,1,0,3,1000,24,221,16,0,0,5123
SU3AM1a.trestles.sdsc.teragrid.org.2449229.150119,1,1,0,1,8000,50,412,4,0,0,109342
mi18.trestles.sdsc.teragrid.org.2588809.150426,1,1,0,1,8000,56,515,16,0,0,60787
nm33.trestles.sdsc.teragrid.org.2572840.150410,1,0,0,1,1000,7,220,16,0,0,37689
am8.comet.sdsc.xsede.org.741996.150803,1,0,0,3,8000,57,530,16,0,0,519866
6TS.trestles.sdsc.teragrid.org.2438927.150106,0,1,1,1,16000,58,583,16,0,0,117551
dh1t4sfirco.comet.sdsc.xsede.org.596676.150614,1,1,0,3,1000,24,221,16,0,0,2841
mx18.trestles.sdsc.teragrid.org.2577377.150414,1,1,0,1,8000,64,609,16,0,0,88361
dh1ep4sf.comet.sdsc.xsede.org.614954.150626,0,1,0,3,1000,24,221,16,0,0,1506
dav_ts_un_tol_mpw_freq.blacklight.psc.xsede.org.458752.150608,0,1,0,0,1000,21,172,16,0,0,3405
my21.trestles.sdsc.teragrid.org.2577209.150414,1,1,0,1,8000,48,464,16,0,0,44187
dh3tp4.comet.sdsc.xsede.org.592514.150611,1,1,0,3,1000,27,240,16,0,0,4389
dh1t1irc.comet.sdsc.xsede.org.609505.150622,0,0,0,0,1000,24,221,16,0,0,72114
PCmp21.comet.sdsc.xsede.org.887641.150829,1,1,0,3,16000,13,69,16,0,0,1455
5cs_2b_bp_e_2.comet.sdsc.xsede.org.556614.150520,0,0,0,3,8000,36,407,8,0,1,24195
6TS2.trestles.sdsc.teragrid.org.2547858.150321,0,1,0,1,16000,58,583,16,0,0,1251389
mh40.comet.sdsc.xsede.org.583231.150606,1,1,0,3,8000,49,612,16,0,0,36043
mr18.comet.sdsc.xsede.org.530816.150508,1,1,0,3,12000,74,681,16,0,0,58875
S3Cs.trestles.sdsc.teragrid.org.2534073.150303,1,1,0,1,8000,22,275,16,0,0,5863
natr.comet.sdsc.xsede.org.516504.150429,1,1,0,3,0,3,54,0,0,0,8
re2h.comet.sdsc.xsede.org.607716.150620,0,2,0,3,9000,46,606,16,0,0,968263
nm33.comet.sdsc.xsede.org.553583.150519,1,0,0,3,1000,7,250,16,0,0,9733
nb39.comet.sdsc.xsede.org.597742.150615,0,0,0,3,3000,7,282,16,0,1,214236
mo6.comet.sdsc.xsede.org.628924.150630,0,0,0,3,8000,38,414,16,0,1,2750
n3.comet.sdsc.xsede.org.1305435.151123,1,1,0,3,1000,3,122,16,0,0,200
AMg1o3_m.comet.sdsc.xsede.org.586655.150608,1,1,0,3,16000,51,590,16,0,0,105314
n3.comet.sdsc.xsede.org.1305870.151123,1,1,0,3,1000,3,136,16,0,0,303
dh1et1nbo.comet.sdsc.xsede.org.614959.150626,0,0,0,3,1000,24,221,16,0,1,273
h_dv13.trestles.sdsc.teragrid.org.2532826.150303,1,0,0,1,8000,32,438,16,0,0,88460
vd12.trestles.sdsc.teragrid.org.2486742.150210,1,0,0,1,8000,62,622,16,0,0,354785
Ca4.trestles.sdsc.teragrid.org.2514282.150222,1,1,0,1,16000,82,578,16,0,0,104382
nm46.trestles.sdsc.teragrid.org.2572870.150410,1,0,0,1,1000,7,252,16,0,0,32965
dh1ep2opt.comet.sdsc.xsede.org.613671.150625,1,1,0,3,1000,24,221,16,0,0,3685
mk83.gordon.sdsc.edu.2043046.150507,1,0,0,2,12000,69,658,16,0,0,26777
na2_1.comet.sdsc.xsede.org.544636.150515,1,1,0,3,5000,4,72,16,0,0,402
mw1.trestles.sdsc.teragrid.org.2577117.150414,1,1,0,1,8000,50,289,16,0,0,27986
LiCy2_a.comet.sdsc.xsede.org.607665.150620,1,1,0,3,16000,48,504,16,0,0,77264
ay6.comet.sdsc.xsede.org.734484.150731,1,1,0,3,8000,55,615,16,0,0,30635
TSb32.comet.sdsc.xsede.org.868581.150828,0,1,1,3,16000,13,195,16,0,0,19092
dav_r_2ph_xyl_mpw_freq.comet.sdsc.xsede.org.597668.150615,0,1,0,3,1000,44,387,16,0,0,11306
dh4p2.comet.sdsc.xsede.org.583351.150606,1,1,0,3,1000,30,259,16,0,0,10667
n7a.comet.sdsc.xsede.org.1366325.151212,1,1,0,3,1000,5,168,16,0,0,878
md12.comet.sdsc.xsede.org.511999.150427,1,1,0,3,8000,45,462,16,0,0,17568
3k_2a_b3_e.comet.sdsc.xsede.org.570087.150529,0,0,0,3,8000,36,429,16,0,1,4786
mk54.comet.sdsc.xsede.org.614319.150625,1,0,0,3,8000,63,572,16,0,0,91360
n9.comet.sdsc.xsede.org.1364335.151211,1,1,0,3,1000,5,256,16,0,0,4561
mq78.comet.sdsc.xsede.org.631335.150701,0,0,0,3,8000,41,433,16,0,1,3296
mt0.comet.sdsc.xsede.org.670974.150707,1,1,0,3,8000,57,0,16,0,0,29972
mr84.comet.sdsc.xsede.org.649482.150704,0,0,0,3,8000,41,433,16,0,1,3525
mj1.comet.sdsc.xsede.org.591447.150610,1,0,0,3,8000,56,515,16,0,0,141259
mp14.trestles.sdsc.teragrid.org.2580187.150417,1,1,0,1,8000,64,609,16,0,0,109374
nt31.trestles.sdsc.teragrid.org.2550623.150325,1,1,0,1,1000,3,206,16,0,0,154671
nan1+.comet.sdsc.xsede.org.908820.150830,1,1,0,3,8000,18,204,4,0,0,1563
kc4.comet.sdsc.xsede.org.664992.150707,0,1,0,3,8000,47,458,16,0,0,9024
dh4t3irc.comet.sdsc.xsede.org.687192.150714,0,0,0,0,1000,30,259,16,0,0,118078
dhr2.comet.sdsc.xsede.org.549078.150518,1,1,0,3,1000,12,102,4,0,0,219
dav_3ph_ts1.comet.sdsc.xsede.org.604985.150618,0,0,1,3,1000,54,485,16,0,0,125123
r79.trestles.sdsc.teragrid.org.2525136.150225,1,0,0,1,8000,64,665,16,0,0,428152
n5s.comet.sdsc.xsede.org.1374050.151215,1,1,0,3,1000,5,212,16,0,0,2848
dav_ts2_2ph_tol_mpw_freq.comet.sdsc.xsede.org.708623.150722,0,1,0,3,1000,44,387,16,0,0,11494
mu95.comet.sdsc.xsede.org.567926.150528,1,0,0,3,8000,43,453,16,0,0,180067
dh4tt2sfirc.comet.sdsc.xsede.org.595985.150613,0,0,0,0,1000,30,259,16,0,0,138871
dh2t2opt.comet.sdsc.xsede.org.614983.150626,0,1,1,3,1000,27,240,16,0,0,6743
dav_p_3ph_tol_mpw_geo.gordon.sdsc.edu.2091501.150609,1,0,0,2,1000,54,485,16,0,0,17072
mw15.comet.sdsc.xsede.org.543127.150514,1,0,0,3,8000,45,415,4,0,0,59922
nv33.comet.sdsc.xsede.org.1276118.151117,0,0,0,3,4000,7,292,16,0,1,266901
mg37.comet.sdsc.xsede.org.577840.150603,1,0,0,3,8000,57,577,16,0,0,190272
nan5cat.comet.sdsc.xsede.org.1025322.150916,1,1,0,3,8000,15,198,4,0,0,1513
G6.trestles.sdsc.teragrid.org.2547830.150321,1,1,0,1,8000,49,423,4,0,0,59759
mg25.comet.sdsc.xsede.org.571770.150530,1,0,0,3,8000,46,460,16,0,0,103008
mc14.trestles.sdsc.teragrid.org.2583316.150422,1,1,0,1,8000,66,699,16,0,0,143728
me20.comet.sdsc.xsede.org.561061.150523,1,1,0,3,8000,36,564,0,0,0,45060
ma2.comet.sdsc.xsede.org.558277.150521,0,0,0,3,8000,41,433,16,0,1,3469
rb2.comet.sdsc.xsede.org.750137.150807,1,1,0,3,16000,45,473,16,0,0,6824
n2.comet.sdsc.xsede.org.1313114.151125,1,1,0,3,1000,5,124,16,0,0,492
mz10.comet.sdsc.xsede.org.545739.150515,1,0,0,3,8000,59,586,16,0,0,154055
kagg.comet.sdsc.xsede.org.958926.150905,1,1,0,3,8000,24,348,16,0,0,14148
nc1.trestles.sdsc.teragrid.org.2551503.150326,0,0,0,1,1000,3,193,16,0,1,27941
nm24.comet.sdsc.xsede.org.600364.150616,1,0,0,3,3000,7,343,16,0,0,49115
kd7.comet.sdsc.xsede.org.665006.150707,0,1,0,3,8000,46,514,16,0,0,11381
mn10.comet.sdsc.xsede.org.516830.150430,1,1,0,3,8000,51,492,16,0,0,20312
fage42.comet.sdsc.xsede.org.647334.150702,1,1,0,3,8000,10,394,16,0,0,13551
mh57.comet.sdsc.xsede.org.584274.150607,1,1,0,3,8000,35,356,16,0,0,10770
hLiCy2_c_n.comet.sdsc.xsede.org.611232.150623,0,0,0,3,16000,48,504,16,0,1,527
ms86.gordon.sdsc.edu.2048628.150513,1,1,0,2,8000,32,425,16,0,0,34554
nt29.trestles.sdsc.teragrid.org.2550621.150325,1,0,0,1,1000,6,412,16,0,0,85656
aj23-44.comet.sdsc.xsede.org.752699.150808,0,0,0,3,8000,41,441,16,0,22,85028
mg6.comet.sdsc.xsede.org.571745.150530,1,0,0,3,8000,40,422,16,0,0,57087
ma47.comet.sdsc.xsede.org.697620.150718,0,0,0,3,8000,38,422,16,0,1,3139
mh6.gordon.sdsc.edu.2082716.150606,0,0,0,2,8000,49,488,16,0,1,4799
r1nsf.comet.sdsc.xsede.org.609460.150622,0,1,0,3,1000,12,115,16,0,0,178
mw23.comet.sdsc.xsede.org.543144.150514,1,0,0,3,8000,48,477,16,0,0,115596
1li_2a_b3_e.comet.sdsc.xsede.org.572723.150531,0,0,0,3,8000,36,408,16,0,1,9436
t3nopt.comet.sdsc.xsede.org.609409.150621,0,1,1,3,1000,24,217,16,0,0,9675
mq4.comet.sdsc.xsede.org.636574.150701,0,0,0,3,8000,41,433,16,0,1,3685
S3.comet.sdsc.xsede.org.525543.150505,1,1,0,3,8000,21,258,16,0,0,2113
k2.comet.sdsc.xsede.org.607471.150619,1,1,0,3,8000,51,326,16,0,0,61186
gy8.comet.sdsc.xsede.org.738699.150801,1,0,0,3,8000,62,726,16,0,0,24249
mk6.comet.sdsc.xsede.org.595848.150613,1,0,0,3,8000,56,567,16,0,0,173198
natr.trestles.sdsc.teragrid.org.2555403.150331,1,1,0,1,0,3,54,0,0,0,17
Ca4.trestles.sdsc.teragrid.org.2553259.150328,0,1,0,1,16000,82,905,16,0,0,3603420
ATScv1after301-H2Ohfm.gordon.sdsc.edu.1963959.150322,1,1,0,2,16000,14,222,16,0,0,51390
po2.comet.sdsc.xsede.org.649233.150704,1,1,0,3,8000,6,104,16,0,0,810
mu20.comet.sdsc.xsede.org.548999.150518,1,0,0,3,8000,43,519,16,0,0,213796
nm12.comet.sdsc.xsede.org.649071.150703,1,0,0,3,3000,3,160,16,0,0,939
dhtnt2.comet.sdsc.xsede.org.566684.150527,1,1,0,3,1000,24,217,16,0,0,17230
dav_r246.trestles.sdsc.teragrid.org.2528272.150227,1,1,0,1,1000,43,346,16,0,0,51728
dh1t3sfirc.comet.sdsc.xsede.org.573710.150601,0,0,0,0,1000,24,221,16,0,0,75334
ns21.trestles.sdsc.teragrid.org.2583541.150423,1,1,0,1,1000,7,330,16,0,0,6402
mr90.comet.sdsc.xsede.org.649496.150704,0,0,0,3,8000,41,433,16,0,1,3519
ma13.comet.sdsc.xsede.org.695459.150717,0,0,0,3,8000,38,422,16,0,1,2064
mg55.comet.sdsc.xsede.org.590494.150610,1,0,0,3,8000,51,492,16,0,0,96595
mu7.comet.sdsc.xsede.org.548978.150518,1,0,0,3,8000,35,450,16,0,0,140467
ka3.comet.sdsc.xsede.org.698752.150719,0,2,0,3,8000,53,355,16,0,0,347692
mz10.trestles.sdsc.teragrid.org.2577012.150414,1,1,0,1,8000,63,572,16,0,0,69206
2Li.comet.sdsc.xsede.org.538279.150509,1,1,0,3,8000,68,744,16,0,0,72783
Ca1.trestles.sdsc.teragrid.org.2511029.150220,1,1,0,1,16000,105,1335,16,0,0,1163698
km3.comet.sdsc.xsede.org.689739.150715,1,0,0,3,8000,47,515,16,0,0,87053
hs5.comet.sdsc.xsede.org.727571.150729,1,1,0,3,8000,50,289,16,0,0,18179
mr56.comet.sdsc.xsede.org.649380.150704,0,0,0,3,8000,41,433,16,0,1,3727
ma7.comet.sdsc.xsede.org.694653.150716,0,0,0,3,8000,38,422,16,0,1,3019
md10.comet.sdsc.xsede.org.562259.150524,1,0,0,3,1500,64,596,2,0,0,146843
yu1cis.comet.sdsc.xsede.org.759605.150811,1,1,0,3,8000,19,283,16,0,0,13163
9a11.comet.sdsc.xsede.org.1035250.150917,1,0,0,3,8000,89,906,16,0,0,1311007
n11a.comet.sdsc.xsede.org.1318139.151127,1,1,0,3,1000,5,124,16,0,0,1088
mi40.comet.sdsc.xsede.org.514618.150427,1,1,0,3,8000,47,475,16,0,0,19120
dh1tp3opt.comet.sdsc.xsede.org.613685.150625,1,1,0,3,1000,24,221,16,0,0,3933
rs1.trestles.sdsc.teragrid.org.2540526.150312,1,1,0,1,8000,39,325,4,0,0,29115
mo31.comet.sdsc.xsede.org.625723.150629,0,0,0,3,8000,38,414,16,0,1,2975
mc30.comet.sdsc.xsede.org.556416.150520,0,0,0,3,8000,43,437,16,0,1,3722
mm56.comet.sdsc.xsede.org.600327.150616,1,0,0,3,8000,46,603,16,0,0,11401
rs8.trestles.sdsc.teragrid.org.2540536.150312,1,1,0,1,8000,41,342,4,0,0,40539
dh1et1sfirc.comet.sdsc.xsede.org.600266.150616,0,0,0,0,1000,24,221,16,0,0,93703
n22b.comet.sdsc.xsede.org.868142.150828,1,0,0,3,2000,7,187,16,0,0,95723
2TSe6g1.trestles.sdsc.teragrid.org.2433671.150101,0,1,1,1,20000,68,681,16,0,0,123735
dhtnp1sf.comet.sdsc.xsede.org.571318.150529,0,1,0,3,1000,24,217,16,0,0,1396
dh4er1opt.comet.sdsc.xsede.org.699808.150720,1,1,0,3,1000,15,138,16,0,0,1568
1LiCy1b3_b.comet.sdsc.xsede.org.749019.150806,0,0,0,3,16000,45,474,8,0,1,904
nan7.comet.sdsc.xsede.org.824890.150821,1,1,0,3,8000,14,180,4,0,0,611
mo29.gordon.sdsc.edu.2042975.150507,1,1,0,2,8000,62,553,16,0,0,31400
mu3.trestles.sdsc.teragrid.org.2571509.150408,1,0,0,1,8000,32,104,16,0,0,10443
dh2p1sf.comet.sdsc.xsede.org.588458.150609,0,1,0,3,1000,27,240,16,0,0,1699
MS1b3.trestles.sdsc.teragrid.org.2570073.150406,1,1,0,1,16000,10,330,16,0,0,82295
n2.comet.sdsc.xsede.org.1308799.151124,1,1,0,3,1000,3,92,16,0,0,290
md37.comet.sdsc.xsede.org.562707.150525,1,0,0,3,8000,52,533,6,0,0,124193
nanmO3.comet.sdsc.xsede.org.982398.150911,1,1,0,3,8000,12,168,4,0,0,593
ma10.comet.sdsc.xsede.org.558301.150521,1,0,0,3,8000,41,433,16,0,0,459138
dhk4.comet.sdsc.xsede.org.589727.150610,1,1,0,3,8000,49,315,16,0,0,25857
mx27.gordon.sdsc.edu.2052593.150514,1,0,0,2,8000,49,488,16,0,0,634012
mo21.comet.sdsc.xsede.org.628974.150630,0,0,0,3,8000,38,414,16,0,1,2713
10MC1_UF.trestles.sdsc.teragrid.org.2553254.150328,0,2,0,1,16000,67,640,16,0,0,892422
mw55.comet.sdsc.xsede.org.566716.150527,1,0,0,3,8000,53,530,16,0,0,158081
mi39.comet.sdsc.xsede.org.514617.150427,1,1,0,3,8000,47,475,16,0,0,19187
SUAM.trestles.sdsc.teragrid.org.2484301.150209,1,1,0,1,8000,10,85,4,0,0,580
yu1ccis.comet.sdsc.xsede.org.753834.150809,1,1,0,3,8000,19,291,16,0,0,5839
